ID,formula,gen_formula,space_group,segments,flat_segments,flatness_score,discovery,binary_flatness,horz_flat_seg,exfoliation_eg,decomp_eng,band_gap,point_group,crystal,A,B,C,D,E,F,radio,f_orb,sg_sto_group,percentage_flat,relative_id,crystal_system,0,1,2,3,fx,fy
2dm-2148,Cd3Ag,AB3,191,3,0,0.032596,bottom-up,0,0,0.45428,0.3125,0.0,6/mmm,hexagonal,Ag,Cd,,,,,non-radioactive,no-f-in-valence,,,2dm-4094,hexagonal,-0.1242709755897522,0.07008232921361923,0.029402894899249077,0.07502765208482742,89.91417,-36.08977
2dm-2149,Bi6Au,AB6,31,4,2,0.39367,bottom-up,0,0,0.2341,0.21881,0.0,mm2,orthorhombic,Au,Bi,,,,,non-radioactive,no-f-in-valence,,,2dm-5628,orthorhombic,-0.12105100601911545,0.0681159570813179,0.02891971915960312,0.0759539008140564,5.5924687,57.210163
2dm-2150,ZrAs2,AB2,164,3,0,0.050062,bottom-up,0,0,0.18244,0.62241,0.0,-3m,trigonal,As,Zr,,,,,non-radioactive,no-f-in-valence,,,2dm-3175,trigonal,-0.1238284558057785,0.07013525068759918,0.03024837002158165,0.07552485167980194,94.125114,-21.131603
2dm-2151,AsF5,AB5,51,4,4,0.98982,bottom-up,1,4,0.038804,,0.4384,mmm,orthorhombic,As,F,,,,,non-radioactive,no-f-in-valence,780.0,64.7,2dm-5369,orthorhombic,-0.12129940837621689,0.06839771568775177,0.02754974365234375,0.07474539428949356,-43.922386,-7.2608347
2dm-2152,BiI5,AB5,51,4,4,0.95912,bottom-up,1,3,,0.26703,0.0,mmm,orthorhombic,Bi,I,,,,,non-radioactive,no-f-in-valence,780.0,64.7,2dm-5369,orthorhombic,-0.12080193310976028,0.0677490234375,0.028040612116456032,0.07537384331226349,-36.44573,50.769073
2dm-2153,Hg3N,AB3,191,3,1,0.23265,bottom-up,0,0,0.35405,1.2334,0.0438,6/mmm,hexagonal,Hg,N,,,,,non-radioactive,no-f-in-valence,,,,hexagonal,-0.12428120523691177,0.06989645212888718,0.02985989861190319,0.07558055222034454,96.88508,-23.634241
2dm-2154,Ga2Se3,A2B3,1,4,3,0.60163,bottom-up,0,0,0.2029,0.15884,0.0,1,triclinic,Ga,Se,,,,,non-radioactive,no-f-in-valence,,,2dm-4098,triclinic,-0.12210967391729355,0.06894285976886749,0.028775500133633614,0.07498987019062042,33.910015,-1.5146394
2dm-2155,Ge3Sb4,A3B4,5,5,2,0.39725,bottom-up,0,0,0.2145,0.32999,0.0,2,monoclinic,Ge,Sb,,,,,non-radioactive,no-f-in-valence,,,2dm-5191,monoclinic,-0.12253935635089874,0.06858029216527939,0.028450530022382736,0.07489374279975891,43.421623,15.482297
2dm-2156,CdSe,AB,129,3,0,0.053745,bottom-up,0,0,0.13429,0.18098,2.0654,4/mmm,tetragonal,Cd,Se,,,,,non-radioactive,no-f-in-valence,,,2dm-4928,tetragonal,-0.12455683201551437,0.07004784792661667,0.03078845515847206,0.07613226026296616,108.73419,-17.235271
2dm-2157,N2O3,A2B3,59,4,1,0.38299,bottom-up,0,0,0.042271,0.93927,2.7509,mmm,orthorhombic,N,O,,,,,non-radioactive,no-f-in-valence,,,2dm-5601,orthorhombic,-0.12228348106145859,0.07012572139501572,0.027188967913389206,0.07432971149682999,1.2703505,-54.742836
2dm-2158,PbF2,AB2,187,3,0,0.066656,bottom-up,0,0,0.38475,0.28942,3.5462,-6m2,hexagonal,F,Pb,,,,,non-radioactive,no-f-in-valence,,,2dm-3455,hexagonal,-0.12548179924488068,0.07237803936004639,0.0314038060605526,0.07606489956378937,122.07791,-28.702711
2dm-2159,CaI2,AB2,5,5,5,0.99531,bottom-up,1,3,,0.05526,3.6194,2,monoclinic,Ca,I,,,,,non-radioactive,no-f-in-valence,326.0,88.2,2dm-4513,monoclinic,-0.1207004114985466,0.0677272230386734,0.027653813362121582,0.07485698163509369,-102.10567,23.799778
2dm-2160,CrTe,AB,129,3,2,0.5949,bottom-up,0,0,0.079595,0.21197,0.0,4/mmm,tetragonal,Cr,Te,,,,,non-radioactive,no-f-in-valence,,,2dm-4959,tetragonal,-0.12202244997024536,0.06842188537120819,0.028663916513323784,0.07504511624574661,25.766325,16.778078
2dm-2161,Sn3Sb4,A3B4,5,5,2,0.4352,bottom-up,0,0,,0.22972,0.0,2,monoclinic,Sb,Sn,,,,,non-radioactive,no-f-in-valence,,,2dm-5191,monoclinic,-0.12252184003591537,0.06834951788187027,0.02835862897336483,0.07503064721822739,43.443565,17.09703
2dm-2163,Sn3N4,A3B4,166,5,0,0.062093,bottom-up,0,0,0.033016,0.34226,0.3034,-3m,trigonal,N,Sn,,,,,non-radioactive,no-f-in-valence,,,2dm-5191,trigonal,-0.12382438778877258,0.06979460269212723,0.028683435171842575,0.07532378286123276,79.30459,-35.315277
2dm-2165,LuBi2,AB2,21,5,0,0.23704,bottom-up,0,0,,0.30954,0.0,222,orthorhombic,Bi,Lu,,,,,non-radioactive,f-in-valence,,,2dm-3342,orthorhombic,-0.12401030957698822,0.06950445473194122,0.03085644356906414,0.07672052830457687,117.537506,16.134556
2dm-2166,Cd3Au,AB3,191,3,0,0.05854,bottom-up,0,0,0.44436,0.29705,0.0,6/mmm,hexagonal,Au,Cd,,,,,non-radioactive,no-f-in-valence,,,2dm-4094,hexagonal,-0.12350649386644363,0.07029226422309875,0.029036780819296837,0.07433976233005524,65.365166,-45.551533
2dm-2167,PO2,AB2,2,4,2,0.38967,bottom-up,0,0,0.048205,,1.8357,-1,triclinic,O,P,,,,,non-radioactive,no-f-in-valence,,,2dm-5398,triclinic,-0.12126526236534119,0.06893092393875122,0.026698770001530647,0.07359838485717773,-57.980236,-53.680153
2dm-2168,ZrSb2,AB2,164,3,0,0.060014,bottom-up,0,0,0.12912,0.32261,0.0,-3m,trigonal,Sb,Zr,,,,,non-radioactive,no-f-in-valence,,,2dm-3175,trigonal,-0.1236184611916542,0.06981153786182404,0.029937762767076492,0.0753135085105896,85.19003,-19.240007
2dm-2170,TaO2,AB2,6,4,4,0.79941,bottom-up,1,4,,,0.6955,m,monoclinic,O,Ta,,,,,non-radioactive,no-f-in-valence,328.0,71.4,2dm-4844,monoclinic,-0.12278728187084198,0.06789979338645935,0.029108485206961632,0.0764324963092804,72.259476,38.977985
2dm-2171,SbCl5,AB5,51,4,3,0.79811,bottom-up,0,0,0.089005,,0.2522,mmm,orthorhombic,Cl,Sb,,,,,non-radioactive,no-f-in-valence,,,2dm-5369,orthorhombic,-0.12091030925512314,0.06786255538463593,0.02783389948308468,0.0750293955206871,-64.62941,28.508266
2dm-2172,Sb4C3,A3B4,5,5,0,0.045667,bottom-up,0,0,0.038159,1.1915,0.0,2,monoclinic,C,Sb,,,,,non-radioactive,no-f-in-valence,,,2dm-5191,monoclinic,-0.12304641306400299,0.06960051506757736,0.028721772134304047,0.07504364103078842,49.885994,-24.706957
2dm-2174,PrSe3,AB3,191,3,1,0.40502,bottom-up,0,0,0.50333,0.59321,0.0,6/mmm,hexagonal,Pr,Se,,,,,non-radioactive,f-in-valence,,,2dm-4681,hexagonal,-0.12259930372238159,0.06918139010667801,0.02910780906677246,0.07499881833791733,49.266205,-9.170864
2dm-2175,AuSe2,AB2,115,4,0,0.16107,bottom-up,0,0,0.040436,0.29113,0.0,mm2,tetragonal,Au,Se,,,,,non-radioactive,no-f-in-valence,,,2dm-4374,tetragonal,-0.12241336703300476,0.06880338490009308,0.02925136126577854,0.07473358511924744,50.43577,-5.437533
2dm-2176,BF3,AB3,4,4,4,0.95498,bottom-up,1,3,0.036172,0.030761,8.4145,2,monoclinic,B,F,,,,,non-radioactive,no-f-in-valence,610.0,50.0,2dm-4316,monoclinic,-0.12096106261014938,0.06802865862846375,0.027272295206785202,0.07431145757436752,-82.23546,-27.204834
2dm-2177,CaBr2,AB2,51,4,2,0.62999,bottom-up,0,0,0.074914,0.12909,2.7998,mmm,orthorhombic,Br,Ca,,,,,non-radioactive,no-f-in-valence,,,2dm-5328,orthorhombic,-0.1206517294049263,0.06831444799900055,0.027125565335154533,0.07360325008630753,-74.572495,-56.035984
2dm-2178,AgS2,AB2,6,4,0,0.1284,bottom-up,0,0,-0.15923,0.0,0.0,m,monoclinic,Ag,S,,,,,non-radioactive,no-f-in-valence,,,2dm-4374,monoclinic,-0.12262094765901566,0.06975997239351273,0.028008323162794113,0.07431993633508682,28.238543,-43.337727
2dm-2179,TaS2,AB2,47,4,0,0.075082,bottom-up,0,0,0.024974,0.67736,0.0,mmm,orthorhombic,S,Ta,,,,,non-radioactive,no-f-in-valence,,,2dm-4377,orthorhombic,-0.12375261634588242,0.0701165497303009,0.029379503801465034,0.0747690424323082,73.251305,-35.47337
2dm-2180,YSe,AB,129,3,0,0.030217,bottom-up,0,0,0.0080838,0.13439,0.0,4/mmm,tetragonal,Se,Y,,,,,non-radioactive,no-f-in-valence,,,2dm-3456,tetragonal,-0.12366744130849838,0.06889542192220688,0.029263833537697792,0.07497403770685196,71.05519,-18.446815
2dm-2181,MgBr2,AB2,2,4,4,0.96935,bottom-up,1,4,0.048852,0.1299,4.3256,-1,triclinic,Br,Mg,,,,,non-radioactive,no-f-in-valence,323.0,57.9,2dm-4672,triclinic,-0.12094386667013168,0.06792721897363663,0.027256423607468605,0.07422304153442383,-83.28093,-27.230453
2dm-2182,Rb2I,AB2,164,3,0,0.016797,bottom-up,0,0,0.15043,0.19129,0.0,-3m,trigonal,I,Rb,,,,,non-radioactive,no-f-in-valence,,,2dm-3804,trigonal,-0.12411633878946304,0.06801655143499374,0.029328426346182823,0.0764736756682396,102.57785,16.633904
2dm-2183,Te2Au,AB2,115,4,0,0.17185,bottom-up,0,0,-0.019718,0.17153,0.0,mm2,tetragonal,Au,Te,,,,,non-radioactive,no-f-in-valence,,,2dm-4374,tetragonal,-0.1223597452044487,0.06873934715986252,0.02935889922082424,0.07459773123264313,50.805225,-5.7825017
2dm-2184,TeAu2,AB2,191,3,0,0.12283,bottom-up,0,0,0.053788,0.16874,0.0,6/mmm,hexagonal,Au,Te,,,,,non-radioactive,no-f-in-valence,,,2dm-3422,hexagonal,-0.12222200632095337,0.07003983855247498,0.028425034135580063,0.07480540126562119,31.684406,-39.685444
2dm-2186,Fe3Te4,A3B4,164,3,2,0.6793,bottom-up,0,0,,0.2072,0.0,-3m,trigonal,Fe,Te,,,,,non-radioactive,no-f-in-valence,,,,trigonal,-0.12116580456495285,0.06795861572027206,0.028176425024867058,0.07534602284431458,-26.399546,39.07378
2dm-2187,SnTe,AB,57,4,0,0.23856,bottom-up,0,0,0.14318,0.13087,0.4036,mmm,orthorhombic,Sn,Te,,,,,non-radioactive,no-f-in-valence,,,2dm-4574,orthorhombic,-0.12159507721662521,0.0688643753528595,0.02857358567416668,0.07486283779144287,19.209715,-4.1942377
2dm-2188,Fe3Se4,A3B4,11,4,4,0.88318,bottom-up,1,2,,0.15444,0.0,2/m,monoclinic,Fe,Se,,,,,non-radioactive,no-f-in-valence,211.0,50.0,2dm-4921,monoclinic,-0.12111534178256989,0.06749342381954193,0.02843470126390457,0.07550077885389328,-9.342109,62.680126
2dm-2189,V2I5,A2B5,8,4,4,0.92218,bottom-up,1,3,0.035011,0.10694,0.0,m,monoclinic,I,V,,,,,non-radioactive,no-f-in-valence,165.0,62.5,2dm-5407,monoclinic,-0.12136246263980865,0.06785380095243454,0.028158603236079216,0.07524873316287994,-24.951542,35.74738
2dm-2190,SnS,AB,57,4,0,0.075622,bottom-up,0,0,0.12908,0.12502,0.6608,mmm,orthorhombic,S,Sn,,,,,non-radioactive,no-f-in-valence,,,2dm-4574,orthorhombic,-0.12182696163654327,0.06910700350999832,0.028656164184212685,0.07468659430742264,24.720016,-18.495089
2dm-2191,TaCl5,AB5,51,4,1,0.22614,bottom-up,0,0,,,0.1971,mmm,orthorhombic,Cl,Ta,,,,,non-radioactive,no-f-in-valence,,,2dm-4011,orthorhombic,-0.12186851352453232,0.0681016743183136,0.02881549671292305,0.07535720616579056,26.683514,32.883663
2dm-2192,As2O3,A2B3,6,4,0,0.13089,bottom-up,0,0,0.049341,0.19337,2.4693,m,monoclinic,As,O,,,,,non-radioactive,no-f-in-valence,,,,monoclinic,-0.1235363557934761,0.0707339346408844,0.027789492160081863,0.07356348633766174,30.877932,-64.95591
2dm-2193,Te2Ru,AB2,54,4,3,0.72847,bottom-up,0,0,,0.35657,0.0,mmm,orthorhombic,Ru,Te,,,,,non-radioactive,no-f-in-valence,,,2dm-4350,orthorhombic,-0.12131884694099426,0.06771698594093323,0.028361575677990913,0.07539185881614685,-8.444099,53.175713
2dm-2194,CCl2,AB2,187,3,0,0.080027,bottom-up,0,0,,1.7022,1.6916,-6m2,hexagonal,C,Cl,,,,,non-radioactive,no-f-in-valence,,,2dm-3455,hexagonal,-0.12490371614694595,0.07241974771022797,0.029138930141925812,0.07544729113578796,111.11622,-41.265118
2dm-2195,Li2I,AB2,164,3,0,0.07171,bottom-up,0,0,0.25151,0.46274,0.0,-3m,trigonal,I,Li,,,,,non-radioactive,no-f-in-valence,,,2dm-3804,trigonal,-0.12525618076324463,0.06834018975496292,0.030041057616472244,0.07683542370796204,106.517494,8.751984
2dm-2196,Sn2O3,A2B3,59,4,1,0.32916,bottom-up,0,0,0.047019,0.31163,2.0244,mmm,orthorhombic,O,Sn,,,,,non-radioactive,no-f-in-valence,,,2dm-5342,orthorhombic,-0.12191314250230789,0.06903138756752014,0.02738644927740097,0.07450491935014725,-15.635703,-36.665257
2dm-2197,SnSe,AB,57,4,0,0.1418,bottom-up,0,0,0.1394,0.11468,0.5535,mmm,orthorhombic,Se,Sn,,,,,non-radioactive,no-f-in-valence,,,2dm-4574,orthorhombic,-0.12164483219385147,0.06903540343046188,0.028667781502008438,0.07467586547136307,23.605528,-17.826351
2dm-2198,V2Cl5,A2B5,8,4,4,0.84506,bottom-up,1,3,0.029031,0.14746,0.0,m,monoclinic,Cl,V,,,,,non-radioactive,no-f-in-valence,165.0,62.5,2dm-5407,monoclinic,-0.12193765491247177,0.06810781359672546,0.028241215273737907,0.07521403580904007,-5.362532,7.81128
2dm-2199,AsSe,AB,12,5,0,0.063116,bottom-up,0,0,-0.0030496,0.26391,0.0,2/m,monoclinic,As,Se,,,,,non-radioactive,no-f-in-valence,,,2dm-3899,monoclinic,-0.12406861782073975,0.0696200281381607,0.02871926687657833,0.0749623030424118,81.591415,-33.532047
2dm-2200,PO2,AB2,11,4,3,0.66243,bottom-up,0,0,0.032319,,3.3097,2/m,monoclinic,O,P,,,,,non-radioactive,no-f-in-valence,,,2dm-5160,monoclinic,-0.12039671093225479,0.06880877166986465,0.026576315984129906,0.07327273488044739,-68.82192,-64.797676
2dm-2201,SeN,AB,39,5,2,0.29459,bottom-up,0,0,,1.0569,0.0,mm2,orthorhombic,N,Se,,,,,non-radioactive,no-f-in-valence,,,2dm-3899,orthorhombic,-0.12461257725954056,0.07136543095111847,0.029310140758752823,0.07379119843244553,94.90655,-48.710434
2dm-2202,B13Sb2,A2B13,164,3,0,0.088137,bottom-up,0,0,0.028902,0.73355,0.0,-3m,trigonal,B,Sb,,,,,non-radioactive,no-f-in-valence,,,2dm-3089,trigonal,-0.12321833521127701,0.06866313517093658,0.02891606278717518,0.07576756924390793,69.43637,18.929867
2dm-2203,ZnS,AB,129,3,0,0.057366,bottom-up,0,0,0.095701,0.23508,2.755,4/mmm,tetragonal,S,Zn,,,,,non-radioactive,no-f-in-valence,,,2dm-4928,tetragonal,-0.12457478791475296,0.07117601484060287,0.029194144532084465,0.07425658404827118,94.54821,-47.47026
2dm-2204,SrBr2,AB2,51,4,4,0.95078,bottom-up,1,4,0.086999,0.17545,2.9781,mmm,orthorhombic,Br,Sr,,,,,non-radioactive,no-f-in-valence,351.0,37.5,2dm-5328,orthorhombic,-0.1206916868686676,0.06823541969060898,0.027375729754567146,0.07387091219425201,-77.855385,-44.562508
2dm-2205,VBr5,AB5,51,4,4,0.77535,bottom-up,1,4,,,0.0,mmm,orthorhombic,Br,V,,,,,non-radioactive,no-f-in-valence,780.0,64.7,2dm-4011,orthorhombic,-0.12105025351047516,0.06767941266298294,0.028472891077399254,0.07549814134836197,-10.220623,59.2452
2dm-2206,P4Pb3,A3B4,5,5,1,0.2969,bottom-up,0,0,0.13393,0.21452,0.0,2,monoclinic,P,Pb,,,,,non-radioactive,no-f-in-valence,,,2dm-5191,monoclinic,-0.12290884554386139,0.06839010119438171,0.029072370380163193,0.0754045620560646,62.053936,15.59745
2dm-2207,InN,AB,127,3,2,0.62258,bottom-up,0,0,0.0023191,0.57177,0.6341,4/mmm,tetragonal,In,N,,,,,non-radioactive,no-f-in-valence,,,2dm-4491,tetragonal,-0.12208801507949829,0.06906449794769287,0.02753494307398796,0.07439547032117844,-13.466507,-35.512447
2dm-2209,HgSe,AB,156,3,3,0.75907,bottom-up,1,3,,0.12719,0.0,3m,trigonal,Hg,Se,,,,,non-radioactive,no-f-in-valence,311.0,17.8,2dm-4937,trigonal,-0.1203315332531929,0.06792396306991577,0.027898993343114853,0.07499052584171295,-83.16723,20.358435
2dm-2210,AsN,AB,1,4,0,0.044101,bottom-up,0,0,,0.17763,1.8399,1,triclinic,As,N,,,,,non-radioactive,no-f-in-valence,,,2dm-5216,triclinic,-0.12512153387069702,0.07097376883029938,0.030509760603308678,0.07518083602190018,107.320915,-30.125147
2dm-2213,AsO2,AB2,1,4,4,0.89535,bottom-up,1,3,0.039931,,0.9951,1,triclinic,As,O,,,,,non-radioactive,no-f-in-valence,321.0,70.0,2dm-5765,triclinic,-0.12146303057670593,0.06827479600906372,0.028168659657239914,0.07509174197912216,-14.885035,16.850441
2dm-2214,SbCl5,AB5,47,4,1,0.3556,bottom-up,0,0,0.17527,0.36152,0.0158,mmm,orthorhombic,Cl,Sb,,,,,non-radioactive,no-f-in-valence,,,2dm-4722,orthorhombic,-0.12128093838691711,0.06852085888385773,0.027388829737901688,0.07470402866601944,-40.16639,-18.834534
2dm-2215,OsO3,AB3,12,4,2,0.54064,bottom-up,0,0,,0.11508,0.6292,2/m,monoclinic,O,Os,,,,,non-radioactive,no-f-in-valence,,,2dm-4516,monoclinic,-0.12186139822006226,0.06888633966445923,0.028387507423758507,0.07398471981287003,19.928871,-19.11872
2dm-2216,CaI2,AB2,51,4,1,0.24326,bottom-up,0,0,0.080643,0.12071,2.0254,mmm,orthorhombic,Ca,I,,,,,non-radioactive,no-f-in-valence,,,2dm-5328,orthorhombic,-0.1210794672369957,0.06885047256946564,0.02674180269241333,0.07452753186225891,-40.792744,-40.554665
2dm-2217,AsCl5,AB5,51,4,3,0.7196,bottom-up,0,0,0.10155,,0.0519,mmm,orthorhombic,As,Cl,,,,,non-radioactive,no-f-in-valence,,,2dm-5369,orthorhombic,-0.1206800565123558,0.06777375191450119,0.02785862423479557,0.0751221626996994,-68.70402,34.187576
2dm-2218,SiCl4,AB4,1,4,4,0.99,bottom-up,1,3,0.087633,0.02541,5.423,1,triclinic,Cl,Si,,,,,non-radioactive,no-f-in-valence,703.0,92.1,2dm-5245,triclinic,-0.12064580619335175,0.06754322350025177,0.027909977361559868,0.07489702850580215,-97.60038,43.20748
2dm-2219,SbSe,AB,12,5,1,0.24158,bottom-up,0,0,0.0083785,0.27259,0.0,2/m,monoclinic,Sb,Se,,,,,non-radioactive,no-f-in-valence,,,2dm-3899,monoclinic,-0.12435640394687653,0.06932321935892105,0.028638547286391258,0.0747598260641098,83.67335,-32.8697
2dm-2220,Sn3W,AB3,191,3,2,0.58799,bottom-up,0,0,0.69547,1.3448,0.0,6/mmm,hexagonal,Sn,W,,,,,non-radioactive,no-f-in-valence,,,2dm-4700,hexagonal,-0.1226528212428093,0.06901798397302628,0.0290354136377573,0.07518445700407028,54.2404,-9.755484
2dm-2221,PbSe,AB,57,4,2,0.42667,bottom-up,0,0,0.12956,0.22516,1.1558,mmm,orthorhombic,Pb,Se,,,,,non-radioactive,no-f-in-valence,,,2dm-4574,orthorhombic,-0.12159101665019989,0.06900890916585922,0.0279751755297184,0.07521920651197433,-11.0812025,-6.8008423
2dm-2222,Cr3O8,A3B8,2,4,4,0.93819,bottom-up,1,3,0.03761,0.12794,0.8854,-1,triclinic,Cr,O,,,,,non-radioactive,no-f-in-valence,243.0,66.7,2dm-5123,triclinic,-0.1214328184723854,0.06829779595136642,0.028047069907188416,0.07517578452825546,-17.043705,16.70817
2dm-2223,BaNa,AB,11,4,1,0.39309,bottom-up,0,0,,0.36475,0.0,2/m,monoclinic,Ba,Na,,,,,non-radioactive,no-f-in-valence,,,2dm-3098,monoclinic,-0.12244150042533875,0.0675637423992157,0.029199277982115746,0.07584843039512634,63.218163,39.25016
2dm-2224,ErSe3,AB3,51,4,0,0.069059,bottom-up,0,0,0.053349,0.32903,0.0,mmm,orthorhombic,Er,Se,,,,,non-radioactive,f-in-valence,,,2dm-5138,orthorhombic,-0.12194370478391647,0.0684172511100769,0.02883732132613659,0.07428722828626633,20.153605,-14.067334
2dm-2225,GeCl4,AB4,1,4,4,0.97142,bottom-up,1,3,0.093365,0.034429,3.8229,1,triclinic,Cl,Ge,,,,,non-radioactive,no-f-in-valence,703.0,92.1,2dm-5245,triclinic,-0.12062998116016388,0.06743085384368896,0.027910200878977776,0.07505181431770325,-94.41605,59.195835
2dm-2226,AsP,AB,1,4,0,0.017079,bottom-up,0,0,,0.095585,0.8462,1,triclinic,As,P,,,,,non-radioactive,no-f-in-valence,,,2dm-5216,triclinic,-0.1235833466053009,0.06994875520467758,0.02953675389289856,0.07513147592544556,86.22556,-20.629301
2dm-2227,Sb2O3,A2B3,1,4,1,0.283,bottom-up,0,0,0.073348,0.22703,1.936,1,triclinic,O,Sb,,,,,non-radioactive,no-f-in-valence,,,,triclinic,-0.12296146154403687,0.07034008204936981,0.027628213167190552,0.07370416074991226,25.226416,-63.341026
2dm-2229,GaAs,AB,127,3,1,0.5011,bottom-up,0,0,-0.0010707,0.61857,0.0,4/mmm,tetragonal,As,Ga,,,,,non-radioactive,no-f-in-valence,,,2dm-4491,tetragonal,-0.12198749929666519,0.06897127628326416,0.028575878590345383,0.07494243234395981,26.783388,-2.7427604
2dm-2230,SbBr5,AB5,51,4,4,0.91373,bottom-up,1,3,0.10712,,0.1574,mmm,orthorhombic,Br,Sb,,,,,non-radioactive,no-f-in-valence,780.0,64.7,2dm-5369,orthorhombic,-0.12069308012723923,0.067671038210392,0.02794652432203293,0.07526824623346329,-41.131657,54.405468
2dm-2231,NbI5,AB5,51,4,4,0.89468,bottom-up,1,2,,,0.0,mmm,orthorhombic,I,Nb,,,,,non-radioactive,no-f-in-valence,780.0,64.7,2dm-4011,orthorhombic,-0.12121125310659409,0.06777732819318771,0.02851402573287487,0.07550586014986038,-5.549925,56.264122
2dm-2232,HfTe,AB,129,3,1,0.37484,bottom-up,0,0,0.11802,0.42257,0.0,4/mmm,tetragonal,Hf,Te,,,,,non-radioactive,no-f-in-valence,,,2dm-3004,tetragonal,-0.12280943989753723,0.06925759464502335,0.028966108337044716,0.07504226267337799,52.92897,-19.359848
2dm-2233,Sb6Au,AB6,31,4,2,0.44264,bottom-up,0,0,0.22463,0.30091,0.0,mm2,orthorhombic,Au,Sb,,,,,non-radioactive,no-f-in-valence,,,2dm-5628,orthorhombic,-0.1211189553141594,0.0681988000869751,0.028546927496790886,0.07591809332370758,4.701,56.857193
2dm-2234,AuO2,AB2,2,4,1,0.3105,bottom-up,0,0,0.096721,0.16557,0.0,-1,triclinic,Au,O,,,,,non-radioactive,no-f-in-valence,,,2dm-4834,triclinic,-0.12177448719739914,0.06889306008815765,0.027370328083634377,0.07402301579713821,-28.172712,-41.425213
2dm-2235,RbCa,AB,11,4,1,0.44808,bottom-up,0,0,0.30788,0.48262,0.0,2/m,monoclinic,Ca,Rb,,,,,non-radioactive,no-f-in-valence,,,2dm-3098,monoclinic,-0.12217593193054199,0.06728263944387436,0.02881440334022045,0.07564704120159149,38.24454,50.24953
2dm-2236,PtBr2,AB2,2,4,4,0.79648,bottom-up,1,3,0.068215,0.25606,0.0309,-1,triclinic,Br,Pt,,,,,non-radioactive,no-f-in-valence,323.0,57.9,2dm-5213,triclinic,-0.12116184830665588,0.06817880272865295,0.027635978534817696,0.07459233701229095,-50.82337,-6.178063
2dm-2239,MgI2,AB2,2,4,4,0.84329,bottom-up,1,4,0.055167,0.11666,3.2651,-1,triclinic,I,Mg,,,,,non-radioactive,no-f-in-valence,323.0,57.9,2dm-4672,triclinic,-0.12093240767717361,0.06798610836267471,0.027203019708395004,0.07416269183158875,-83.347275,-28.11347
2dm-2240,RuSe2,AB2,164,3,1,0.27916,bottom-up,0,0,0.064907,0.31455,0.0,-3m,trigonal,Ru,Se,,,,,non-radioactive,no-f-in-valence,,,2dm-4510,trigonal,-0.1227428987622261,0.07060208916664124,0.027527322992682457,0.07375816255807877,26.111942,-63.748085
2dm-2241,SiS,AB,57,4,0,0.055501,bottom-up,0,0,-0.041783,0.34767,0.0,mmm,orthorhombic,S,Si,,,,,non-radioactive,no-f-in-valence,,,2dm-4574,orthorhombic,-0.12319682538509369,0.06850426644086838,0.029359424486756325,0.07548809796571732,64.73404,13.820589
2dm-2242,BeBr2,AB2,2,4,2,0.54129,bottom-up,0,0,0.05229,0.1431,4.07,-1,triclinic,Be,Br,,,,,non-radioactive,no-f-in-valence,,,2dm-4672,triclinic,-0.12195981293916702,0.06954346597194672,0.026048295199871063,0.0747501403093338,-12.883046,-65.85176
2dm-2243,K2Br,AB2,164,3,0,0.012237,bottom-up,0,0,0.16178,0.20602,0.0,-3m,trigonal,Br,K,,,,,non-radioactive,no-f-in-valence,,,2dm-3804,trigonal,-0.12475702911615372,0.06793136894702911,0.029809309169650078,0.07649042457342148,104.0756,10.700271
2dm-2244,SbCl3,AB3,187,3,0,0.16307,bottom-up,0,0,0.1706,0.36182,1.3103,-6m2,hexagonal,Cl,Sb,,,,,non-radioactive,no-f-in-valence,,,2dm-5268,hexagonal,-0.12266269326210022,0.06982701271772385,0.027391549199819565,0.07434187829494476,1.9408206,-49.419964
2dm-2245,Bi2B13,A2B13,164,3,0,0.083624,bottom-up,0,0,0.033448,0.77627,0.0,-3m,trigonal,B,Bi,,,,,non-radioactive,no-f-in-valence,,,2dm-3089,trigonal,-0.12304316461086273,0.06867223232984543,0.028822051361203194,0.07580108195543289,67.85322,19.41418
2dm-2246,In2O3,A2B3,1,4,2,0.49757,bottom-up,0,0,,0.34781,1.5804,1,triclinic,In,O,,,,,non-radioactive,no-f-in-valence,,,2dm-4743,triclinic,-0.12348723411560059,0.07028166949748993,0.028049206361174583,0.07491688430309296,43.461998,-48.804935
2dm-2247,Fe3Te4,A3B4,11,4,4,0.98191,bottom-up,1,3,,0.2005,0.0,2/m,monoclinic,Fe,Te,,,,,non-radioactive,no-f-in-valence,211.0,50.0,2dm-4921,monoclinic,-0.12105326354503632,0.06762217730283737,0.028312966227531433,0.07549367845058441,-12.519513,60.85951
2dm-2248,Ge3P4,A3B4,5,5,0,0.28088,bottom-up,0,0,0.084009,0.26938,0.0,2,monoclinic,Ge,P,,,,,non-radioactive,no-f-in-valence,,,2dm-5191,monoclinic,-0.12324553728103638,0.06846462190151215,0.028956731781363487,0.07549840956926346,67.05822,16.952707
2dm-2249,H3Pd,AB3,191,3,0,0.02291,bottom-up,0,0,0.18531,0.56149,0.0,6/mmm,hexagonal,H,Pd,,,,,non-radioactive,no-f-in-valence,,,2dm-4489,hexagonal,-0.12568321824073792,0.07151637226343155,0.03132493793964386,0.07427943497896194,118.43443,-33.079834
