ID,formula,gen_formula,space_group,segments,flat_segments,flatness_score,discovery,binary_flatness,horz_flat_seg,exfoliation_eg,decomp_eng,band_gap,point_group,crystal,A,B,C,D,E,F,radio,f_orb,sg_sto_group,percentage_flat,relative_id,crystal_system,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,fx,fy
2dm-123,Sn3H,AB3,164,3,0,0.060327,bottom-up,0,0,0.038302,0.090578,0.0,-3m,trigonal,H,Sn,,,,,non-radioactive,no-f-in-valence,,,2dm-5083,trigonal,0.5258370041847229,0.4992200434207916,0.5013370513916016,0.5322113037109375,0.5024933815002441,0.5003758072853088,0.49035724997520447,0.4183846116065979,0.5146167874336243,0.4679800570011139,0.5092248916625977,0.5578274726867676,0.503277599811554,0.4942358732223511,0.5017060041427612,0.4843275845050812,0.5197896957397461,0.49570971727371216,0.5052134394645691,0.6494435667991638,0.4953283667564392,0.47482016682624817,0.5051922798156738,0.4908852279186249,0.48280370235443115,0.5061252117156982,0.5192378759384155,0.4996263086795807,0.5207955241203308,0.5090517401695251,0.5089095234870911,0.4906764328479767,-73.15053,-69.82402
2dm-124,GeH,AB,164,3,0,0.014356,bottom-up,0,0,0.036976,0.026415,1.0684,-3m,trigonal,Ge,H,,,,,non-radioactive,no-f-in-valence,,,2dm-4712,trigonal,0.46468597650527954,0.5087533593177795,0.5024065375328064,0.5070088505744934,0.4855104088783264,0.5107486248016357,0.49548688530921936,0.6774359941482544,0.49646005034446716,0.5091046690940857,0.523168683052063,0.5157091021537781,0.49302729964256287,0.5014338493347168,0.4735521078109741,0.5155397653579712,0.4987783432006836,0.4627451002597809,0.4728251099586487,0.5421326160430908,0.499545156955719,0.5219838619232178,0.5098507404327393,0.5010205507278442,0.5249519944190979,0.49714088439941406,0.4771503806114197,0.5232874155044556,0.4803715944290161,0.497780442237854,0.472832590341568,0.47992801666259766,-22.27562,118.50692
2dm-125,TbBr3,AB3,59,4,3,0.7949,bottom-up,0,0,0.085299,0.0,2.9071,mmm,orthorhombic,Br,Tb,,,,,non-radioactive,f-in-valence,,,2dm-3753,orthorhombic,0.5108360052108765,0.5012162327766418,0.49919068813323975,0.5334871411323547,0.49845561385154724,0.5035396218299866,0.49568477272987366,0.4219895005226135,0.5006429553031921,0.47169411182403564,0.4939650297164917,0.5173405408859253,0.496673583984375,0.49988266825675964,0.5007776021957397,0.4978257119655609,0.5062652230262756,0.5058113932609558,0.5093230605125427,0.5144286751747131,0.49455732107162476,0.4848586916923523,0.4997263252735138,0.49263763427734375,0.49161893129348755,0.4985484480857849,0.5238500237464905,0.5027693510055542,0.5068066716194153,0.4979815185070038,0.5016798377037048,0.49823617935180664,30.24253,-78.37849
2dm-126,SiCl2,AB2,164,3,0,0.14567,bottom-up,0,0,0.072274,0.58509,2.1863,-3m,trigonal,Cl,Si,,,,,non-radioactive,no-f-in-valence,,,2dm-3464,trigonal,0.49687445163726807,0.5112350583076477,0.511300265789032,0.5203316807746887,0.503849983215332,0.5035105347633362,0.5000429153442383,0.6040144562721252,0.5124862790107727,0.485246866941452,0.5177028179168701,0.524708092212677,0.5018346309661865,0.5036761164665222,0.48462486267089844,0.5070598125457764,0.5065935254096985,0.4852338433265686,0.4903862476348877,0.608209490776062,0.5072789788246155,0.4997763931751251,0.5069740414619446,0.4938368499279022,0.509550929069519,0.49621349573135376,0.48624110221862793,0.5166350603103638,0.5123671889305115,0.5114403367042542,0.49800339341163635,0.4830935299396515,-28.699724,69.225586
2dm-127,SiCl3,AB3,1,4,3,0.53953,bottom-up,0,0,0.064544,0.19498,2.9005,1,triclinic,Cl,Si,,,,,non-radioactive,no-f-in-valence,,,2dm-5235,triclinic,0.5173683762550354,0.505825936794281,0.5050193071365356,0.5319441556930542,0.5003233551979065,0.49920839071273804,0.4936922788619995,0.46948954463005066,0.509881854057312,0.47202906012535095,0.5032812356948853,0.5406969785690308,0.5031324625015259,0.4984011650085449,0.4933701455593109,0.49404776096343994,0.5115369558334351,0.49582165479660034,0.5017757415771484,0.6003331542015076,0.5028650760650635,0.48087531328201294,0.5070396661758423,0.489780068397522,0.49203938245773315,0.4975237250328064,0.5100469589233398,0.5068204402923584,0.5118164420127869,0.5063572525978088,0.5043432712554932,0.4912932515144348,-48.664864,-38.461002
2dm-128,Ca5La,AB5,1,4,4,0.92603,bottom-up,1,2,0.28402,0.33234,0.0,1,triclinic,Ca,La,,,,,non-radioactive,no-f-in-valence,761.0,80.8,2dm-4891,triclinic,0.48753345012664795,0.4842688739299774,0.4831313192844391,0.44213899970054626,0.5042544603347778,0.4760935306549072,0.516933262348175,0.4121473431587219,0.5062665939331055,0.5201413035392761,0.48492875695228577,0.4815535545349121,0.507256269454956,0.5005382895469666,0.5153943300247192,0.5044420957565308,0.4765605628490448,0.49792179465293884,0.5184704661369324,0.22913102805614471,0.5067591667175293,0.5178464651107788,0.47152748703956604,0.49789342284202576,0.4933360815048218,0.4938516616821289,0.4910786747932434,0.46754249930381775,0.4902002811431885,0.49921363592147827,0.49901488423347473,0.4933938980102539,101.34121,31.426777
2dm-129,SeBr,AB,2,4,4,0.92792,bottom-up,1,3,0.084608,0.0055683,1.1929,-1,triclinic,Br,Se,,,,,non-radioactive,no-f-in-valence,276.0,24.2,2dm-3502,triclinic,0.4927683174610138,0.4792290925979614,0.48664727807044983,0.46339085698127747,0.4921180009841919,0.4894203543663025,0.511603057384491,0.524505078792572,0.4767165780067444,0.5309621095657349,0.5002388954162598,0.4739069640636444,0.49859893321990967,0.4940536320209503,0.5159996151924133,0.501280665397644,0.48490846157073975,0.49821361899375916,0.4859837293624878,0.26664358377456665,0.515544593334198,0.5293514728546143,0.5043164491653442,0.508738100528717,0.5032525062561035,0.4981459379196167,0.4781489670276642,0.4918912351131439,0.5014531016349792,0.49149852991104126,0.4907287657260895,0.49961525201797485,59.14633,48.522823
2dm-130,CN2,AB2,26,4,2,0.42977,bottom-up,0,0,,0.42591,0.0,mm2,orthorhombic,C,N,,,,,non-radioactive,no-f-in-valence,,,2dm-4912,orthorhombic,0.4967608153820038,0.5110074281692505,0.512481689453125,0.5171270370483398,0.5059747695922852,0.5028085112571716,0.4996650218963623,0.6146230101585388,0.5131554007530212,0.4887268841266632,0.5212400555610657,0.5249150991439819,0.5019994974136353,0.5021400451660156,0.48312368988990784,0.5076574087142944,0.5084063410758972,0.48417091369628906,0.48935869336128235,0.6205573081970215,0.5059750080108643,0.5023038983345032,0.5062726736068726,0.49542784690856934,0.5083855986595154,0.4995292127132416,0.48615801334381104,0.5150935649871826,0.5149513483047485,0.5138969421386719,0.5019599199295044,0.4835372865200043,-37.761715,80.79671
2dm-131,MoF3,AB3,162,3,3,0.75939,bottom-up,1,3,0.059581,0.10734,4.3145,-3m,trigonal,F,Mo,,,,,non-radioactive,no-f-in-valence,652.0,85.2,2dm-3768,trigonal,0.5155264735221863,0.506931722164154,0.5058245658874512,0.5315741300582886,0.4998548924922943,0.4993990659713745,0.49479615688323975,0.47863659262657166,0.5096537470817566,0.47304290533065796,0.5025436282157898,0.5362462401390076,0.503036379814148,0.4996241629123688,0.49214640259742737,0.49587100744247437,0.5095685720443726,0.4951445460319519,0.5014438033103943,0.5900808572769165,0.5037445425987244,0.48261135816574097,0.5074489116668701,0.48987534642219543,0.4940282702445984,0.4960745573043823,0.509072482585907,0.5074911117553711,0.5109158158302307,0.5052533745765686,0.5037721991539001,0.4913756549358368,-46.146076,-36.086628
2dm-132,AlTe,AB,12,4,1,0.24204,bottom-up,0,0,0.085096,0.03446,1.4948,2/m,monoclinic,Al,Te,,,,,non-radioactive,no-f-in-valence,,,2dm-3756,monoclinic,0.502860426902771,0.5115340352058411,0.5128913521766663,0.5160752534866333,0.5072942972183228,0.5035405158996582,0.49828222393989563,0.6007192134857178,0.5129958391189575,0.48627784848213196,0.5232476592063904,0.5304437279701233,0.4996950030326843,0.5024651885032654,0.48470672965049744,0.5045110583305359,0.5106354355812073,0.48715317249298096,0.4919911324977875,0.638735830783844,0.504379391670227,0.5008304119110107,0.5051827430725098,0.495259553194046,0.5048202276229858,0.5028834939002991,0.48955070972442627,0.5126835703849792,0.5182851552963257,0.5133797526359558,0.503233015537262,0.4871364235877991,-60.9109,63.676674
2dm-133,RuS,AB,129,3,0,0.043255,bottom-up,0,0,0.10139,0.040453,0.0,4/mmm,tetragonal,Ru,S,,,,,non-radioactive,no-f-in-valence,,,2dm-5485,tetragonal,0.5102986693382263,0.5123506784439087,0.5128391981124878,0.5234260559082031,0.5033622980117798,0.5027310252189636,0.4984034299850464,0.5617278814315796,0.5124739408493042,0.4810079336166382,0.5150492787361145,0.5319057106971741,0.5007988810539246,0.502751350402832,0.4846808612346649,0.4997272789478302,0.5085001587867737,0.4918346703052521,0.4963846206665039,0.629210352897644,0.5084686875343323,0.4950450658798218,0.5057753920555115,0.49673792719841003,0.5041353106498718,0.5014407634735107,0.4944305717945099,0.5115138292312622,0.5156428217887878,0.5114640593528748,0.5057979226112366,0.48693689703941345,-87.47536,37.14
2dm-134,NbTe,AB,129,3,0,0.12037,bottom-up,0,0,0.096193,0.16086,0.0,4/mmm,tetragonal,Nb,Te,,,,,non-radioactive,no-f-in-valence,,,2dm-4224,tetragonal,0.5178727507591248,0.497747540473938,0.495125949382782,0.5375003814697266,0.49932315945625305,0.5024673342704773,0.49002426862716675,0.39658600091934204,0.5082129240036011,0.4660990238189697,0.5084894895553589,0.5566298365592957,0.5014916062355042,0.49122655391693115,0.500381350517273,0.48371240496635437,0.5193168520927429,0.4952130615711212,0.5091450810432434,0.6175418496131897,0.4902837574481964,0.47612375020980835,0.5021913051605225,0.4928280711174011,0.4806680381298065,0.5049580931663513,0.5244103074073792,0.5022600889205933,0.5143343210220337,0.507692813873291,0.5068485736846924,0.48618122935295105,-30.621275,-73.62094
2dm-135,NiSb2,AB2,11,4,0,0.14301,bottom-up,0,0,0.17212,0.1885,0.0,2/m,monoclinic,Ni,Sb,,,,,non-radioactive,no-f-in-valence,,,2dm-4348,monoclinic,0.5101523995399475,0.4965752065181732,0.4956974685192108,0.5308317542076111,0.49790316820144653,0.507703959941864,0.4940839111804962,0.38468730449676514,0.4992474913597107,0.46911630034446716,0.4949292838573456,0.5257467031478882,0.4952101409435272,0.49427202343940735,0.5036283731460571,0.49133652448654175,0.509249746799469,0.5050105452537537,0.5153859853744507,0.5237615704536438,0.4895121455192566,0.4846927225589752,0.49412617087364197,0.49574363231658936,0.4865770637989044,0.5052538514137268,0.5319132208824158,0.5019353628158569,0.5066470503807068,0.5010647773742676,0.5036919713020325,0.49953344464302063,41.027298,-87.22194
2dm-136,GeO,AB,57,4,3,0.53922,bottom-up,0,0,0.062147,0.13186,2.9608,mmm,orthorhombic,Ge,O,,,,,non-radioactive,no-f-in-valence,,,2dm-3669,orthorhombic,0.5152506828308105,0.5107138156890869,0.5141872763633728,0.5259089469909668,0.5021287202835083,0.503019392490387,0.49900728464126587,0.5405231714248657,0.5117813348770142,0.47596830129623413,0.5110300779342651,0.5341687798500061,0.5000666379928589,0.5045253038406372,0.4861912131309509,0.4964824318885803,0.5063258409500122,0.4938809871673584,0.4989708960056305,0.6245231032371521,0.5103182792663574,0.49048930406570435,0.5079300403594971,0.49544304609298706,0.5028542280197144,0.498786062002182,0.49632528424263,0.5116018056869507,0.515424370765686,0.5092291235923767,0.5065728425979614,0.4883616864681244,-93.374344,12.450145
2dm-137,Bi2Te3,A2B3,7,4,1,0.39936,bottom-up,0,0,,0.13787,0.8938,m,monoclinic,Bi,Te,,,,,non-radioactive,no-f-in-valence,,,2dm-4755,monoclinic,0.49691540002822876,0.48902878165245056,0.4876793622970581,0.4798501431941986,0.4978749752044678,0.4873290956020355,0.5096986889839172,0.3741755187511444,0.5140612125396729,0.5102986693382263,0.4721035063266754,0.4726989269256592,0.5131327509880066,0.501157283782959,0.5149109363555908,0.5000800490379333,0.4890112280845642,0.5167535543441772,0.5158527493476868,0.34351497888565063,0.4998195767402649,0.49688398838043213,0.4856756925582886,0.5059844255447388,0.48855331540107727,0.4896728992462158,0.5280396342277527,0.48024430871009827,0.47083228826522827,0.5014318823814392,0.5137705206871033,0.5135025382041931,114.23264,-32.515438
2dm-138,CdF2,AB2,115,3,3,0.9993,bottom-up,1,3,0.23151,0.2409,3.9821,-42m,tetragonal,Cd,F,,,,,non-radioactive,no-f-in-valence,362.0,39.3,2dm-3966,tetragonal,0.5185226798057556,0.4878987967967987,0.5095269083976746,0.5073769092559814,0.5021727681159973,0.4935061037540436,0.4980616867542267,0.42715537548065186,0.5007402896881104,0.4939638674259186,0.4816119968891144,0.4748792052268982,0.5049354434013367,0.5085136294364929,0.5090703368186951,0.5017049312591553,0.4968583285808563,0.5170025825500488,0.5042320489883423,0.44162166118621826,0.49133628606796265,0.48107755184173584,0.5049764513969421,0.49922290444374084,0.49626901745796204,0.4888042211532593,0.5228271484375,0.4894077777862549,0.4978024959564209,0.4923090934753418,0.5067340135574341,0.5169357061386108,29.967419,12.744961
2dm-139,MoSe2,AB2,11,4,0,0.16065,bottom-up,0,0,,0.11269,0.0143,2/m,monoclinic,Mo,Se,,,,,non-radioactive,no-f-in-valence,,,2dm-3497,monoclinic,0.5088523626327515,0.4988400638103485,0.4908013641834259,0.5381034016609192,0.4979822039604187,0.5056528449058533,0.4891670346260071,0.3727557063102722,0.5031650066375732,0.4664578437805176,0.50673508644104,0.5482698082923889,0.5009042620658875,0.48665350675582886,0.5038583278656006,0.4846513867378235,0.5251436829566956,0.49722951650619507,0.5142860412597656,0.5824673771858215,0.48791900277137756,0.47848692536354065,0.4988686442375183,0.49206316471099854,0.4806238114833832,0.5069072246551514,0.5312932729721069,0.5059707760810852,0.512273907661438,0.5071580410003662,0.5034201741218567,0.48752361536026,-9.676585,-112.64737
2dm-140,Ga4Te3,A3B4,31,4,2,0.63334,bottom-up,0,0,0.12773,0.10861,0.9213,mm2,orthorhombic,Ga,Te,,,,,non-radioactive,no-f-in-valence,,,2dm-3571,orthorhombic,0.49432918429374695,0.48821133375167847,0.4870050251483917,0.47520965337753296,0.5010725259780884,0.48790663480758667,0.5107806921005249,0.3480912446975708,0.5150873064994812,0.5126336812973022,0.4700360894203186,0.47523775696754456,0.514274001121521,0.49934759736061096,0.5138006210327148,0.49873268604278564,0.4873240888118744,0.5170086622238159,0.5214235186576843,0.331586092710495,0.49892857670783997,0.5002390146255493,0.48194020986557007,0.5069388151168823,0.48814478516578674,0.4891262948513031,0.5298829674720764,0.47985291481018066,0.4697045683860779,0.505195677280426,0.5182068943977356,0.5128699541091919,107.73063,-36.162373
2dm-141,MgPb2,AB2,164,3,0,0.057736,bottom-up,0,0,0.15563,0.13334,0.0,-3m,trigonal,Mg,Pb,,,,,non-radioactive,no-f-in-valence,,,2dm-5517,trigonal,0.48906823992729187,0.5105052590370178,0.51197350025177,0.5061097741127014,0.5076202154159546,0.5025777220726013,0.49911537766456604,0.6564752459526062,0.5119760632514954,0.49879205226898193,0.5268023014068604,0.5185370445251465,0.5019179582595825,0.5021271705627441,0.4823867976665497,0.5138778686523438,0.5077409744262695,0.47795170545578003,0.4846023917198181,0.6123962998390198,0.5032898187637329,0.5095717906951904,0.5083591341972351,0.4959237575531006,0.5081289410591125,0.5006512999534607,0.48477640748023987,0.5160321593284607,0.5129490494728088,0.5137971043586731,0.5006255507469177,0.48360446095466614,-11.660382,35.2596
2dm-142,Ca5Y,AB5,1,4,4,0.97188,bottom-up,1,2,0.28433,0.34347,0.0,1,triclinic,Ca,Y,,,,,non-radioactive,no-f-in-valence,761.0,80.8,2dm-4891,triclinic,0.4907296895980835,0.4899962246417999,0.48579493165016174,0.4485223591327667,0.5087326169013977,0.4757935702800751,0.5137805342674255,0.3505477011203766,0.5185962915420532,0.5171707272529602,0.47154754400253296,0.4808292090892792,0.5134792923927307,0.4998124837875366,0.5122276544570923,0.5099065899848938,0.48076131939888,0.4989752471446991,0.5273383259773254,0.23937799036502838,0.5061572194099426,0.5072504281997681,0.46326500177383423,0.4948997497558594,0.48984527587890625,0.49341773986816406,0.5055857300758362,0.4706834554672241,0.485676646232605,0.5095754265785217,0.5140455365180969,0.49271395802497864,103.58045,28.650528
2dm-143,Mg2P,AB2,164,3,0,0.017588,bottom-up,0,0,0.3386,0.533,0.0,-3m,trigonal,Mg,P,,,,,non-radioactive,no-f-in-valence,,,2dm-3665,trigonal,0.49035942554473877,0.5103492140769958,0.5119578242301941,0.5043498873710632,0.5080858469009399,0.5022348761558533,0.4981428384780884,0.6560105085372925,0.5123371481895447,0.4987770617008209,0.5272858142852783,0.5189719796180725,0.5019647479057312,0.5020692944526672,0.4836212694644928,0.5139446258544922,0.5100758671760559,0.47862786054611206,0.48447224497795105,0.6195531487464905,0.5033938884735107,0.5087215304374695,0.5091955065727234,0.49414271116256714,0.5064972043037415,0.5033718347549438,0.48631349205970764,0.5154966711997986,0.5146102905273438,0.5140261650085449,0.5017061829566956,0.4855812191963196,-10.754655,36.100315
2dm-144,AlI3,AB3,12,3,3,0.85441,bottom-up,1,3,0.085335,0.059355,2.248,2/m,monoclinic,Al,I,,,,,non-radioactive,no-f-in-valence,620.0,76.7,2dm-4040,monoclinic,0.5082714557647705,0.5026261806488037,0.49593138694763184,0.5388533473014832,0.49800077080726624,0.5023074150085449,0.49136748909950256,0.42010995745658875,0.5040087103843689,0.46919742226600647,0.5014399886131287,0.5398837327957153,0.5020349025726318,0.49295514822006226,0.4991341233253479,0.4933038353919983,0.5174607634544373,0.4962988495826721,0.5111639499664307,0.562140703201294,0.4931406080722809,0.47931626439094543,0.5014805197715759,0.4896547198295593,0.4873273968696594,0.4986170828342438,0.5220738649368286,0.5072227120399475,0.5078296065330505,0.503565788269043,0.4997902810573578,0.4876938462257385,-3.406854,-91.733505
2dm-145,InTe,AB,164,3,0,0.11849,bottom-up,0,0,0.074525,0.0,1.2766,-3m,trigonal,In,Te,,,,,non-radioactive,no-f-in-valence,,,2dm-4063,trigonal,0.4962429404258728,0.5114468336105347,0.5113660097122192,0.5165302753448486,0.5063732862472534,0.5027503967285156,0.49898532032966614,0.6152427792549133,0.5139601826667786,0.48837780952453613,0.5223126411437988,0.5257157683372498,0.5018037557601929,0.5020346641540527,0.4842819571495056,0.5086585283279419,0.509723424911499,0.48472878336906433,0.4893138110637665,0.6227113604545593,0.5051093697547913,0.5022130608558655,0.5056903958320618,0.49388155341148376,0.5082367062568665,0.4995337426662445,0.48612239956855774,0.5150970220565796,0.5154981017112732,0.513451874256134,0.49938255548477173,0.4839145243167877,-39.81886,82.84148
2dm-146,ZrSe5,AB5,59,4,1,0.30978,bottom-up,0,0,0.076958,0.0048559,0.2167,mmm,orthorhombic,Se,Zr,,,,,non-radioactive,no-f-in-valence,,,2dm-3256,orthorhombic,0.48772189021110535,0.4915720522403717,0.48405537009239197,0.45818930864334106,0.498164564371109,0.4806045889854431,0.5149102210998535,0.40155163407325745,0.5122435688972473,0.5219534039497375,0.4733167588710785,0.46454042196273804,0.519758939743042,0.4931226372718811,0.5203996300697327,0.5002310276031494,0.4857088625431061,0.5081523060798645,0.5190158486366272,0.27881839871406555,0.4999164342880249,0.5037503242492676,0.47453588247299194,0.5063587427139282,0.49499592185020447,0.4948272705078125,0.5025957226753235,0.47018441557884216,0.47225645184516907,0.5015978813171387,0.5075758099555969,0.503498911857605,100.87971,24.921114
2dm-147,UBr3,AB3,59,4,4,0.99224,bottom-up,1,3,0.090859,0.0,0.0,mmm,orthorhombic,Br,U,,,,,radioactive,f-in-valence,637.0,51.2,2dm-3428,orthorhombic,0.48989149928092957,0.48999714851379395,0.48814716935157776,0.4763810932636261,0.4969128370285034,0.48366671800613403,0.5153443813323975,0.3918565511703491,0.5167795419692993,0.5157782435417175,0.4724205434322357,0.4707428812980652,0.5177087187767029,0.49962905049324036,0.5195783972740173,0.5015031695365906,0.49034756422042847,0.5117509961128235,0.5166325569152832,0.31230801343917847,0.5030254125595093,0.5004391670227051,0.48429927229881287,0.5053626894950867,0.49351638555526733,0.49080395698547363,0.5176817178726196,0.47631335258483887,0.46946263313293457,0.5032038688659668,0.5102024078369141,0.5066677331924438,114.087685,16.576647
2dm-149,PdF2,AB2,14,4,4,0.98211,bottom-up,1,3,0.086465,0.036842,0.8652,2/m,monoclinic,F,Pd,,,,,non-radioactive,no-f-in-valence,338.0,54.8,2dm-3562,monoclinic,0.5074304342269897,0.4919435679912567,0.4985247254371643,0.49372541904449463,0.4961056113243103,0.4899844229221344,0.5045568943023682,0.4201575219631195,0.5072795748710632,0.5020065307617188,0.4782222807407379,0.47219523787498474,0.5103412866592407,0.5046756267547607,0.5114019513130188,0.5015785098075867,0.4916476309299469,0.5162242650985718,0.5086000561714172,0.3891453146934509,0.49617308378219604,0.48855793476104736,0.49675804376602173,0.50254887342453,0.49289608001708984,0.49132880568504333,0.5200825333595276,0.4811488091945648,0.4847331643104553,0.49355536699295044,0.5089623928070068,0.5136893391609192,93.761284,-8.355278
2dm-150,PbSe,AB,59,4,0,0.13851,bottom-up,0,0,0.14995,0.14874,1.8485,mmm,orthorhombic,Pb,Se,,,,,non-radioactive,no-f-in-valence,,,2dm-3338,orthorhombic,0.5115808844566345,0.5113643407821655,0.5114865303039551,0.5205784440040588,0.5060229897499084,0.5034605860710144,0.4968205392360687,0.5634259581565857,0.5147727131843567,0.48180872201919556,0.5199601054191589,0.5366666913032532,0.5011921525001526,0.5004901885986328,0.4871196150779724,0.49999719858169556,0.5143915414810181,0.4907713830471039,0.4962727725505829,0.6526128053665161,0.5049731731414795,0.49513834714889526,0.5039041638374329,0.49564632773399353,0.5014395713806152,0.5066049098968506,0.4951530694961548,0.5101116895675659,0.5210937261581421,0.5140316486358643,0.5070396065711975,0.48721563816070557,-101.27481,39.093456
2dm-152,PtSe,AB,164,3,0,0.12543,bottom-up,0,0,0.12503,0.26349,0.0,-3m,trigonal,Pt,Se,,,,,non-radioactive,no-f-in-valence,,,2dm-3377,trigonal,0.5095854997634888,0.5118950605392456,0.5136949419975281,0.5252703428268433,0.5019780993461609,0.502140998840332,0.4997006058692932,0.5578257441520691,0.5109493732452393,0.4800342321395874,0.5106939673423767,0.528694212436676,0.5017428994178772,0.5037186741828918,0.48462316393852234,0.5000573396682739,0.5057132244110107,0.4909316599369049,0.4965105950832367,0.6122881770133972,0.5109946131706238,0.4935795068740845,0.507856547832489,0.49672186374664307,0.5060242414474487,0.4979912042617798,0.4942783713340759,0.5131379961967468,0.512516438961029,0.5098614692687988,0.5045473575592041,0.48627328872680664,-82.60913,30.81106
2dm-153,ScBr3,AB3,162,3,3,0.97485,bottom-up,1,3,0.078736,0.0,2.8986,-3m,trigonal,Br,Sc,,,,,non-radioactive,no-f-in-valence,652.0,85.2,2dm-5715,trigonal,0.5146911144256592,0.4855952858924866,0.5033629536628723,0.4992738664150238,0.5041676163673401,0.49354204535484314,0.49616241455078125,0.3839479386806488,0.49765411019325256,0.4944220781326294,0.47699251770973206,0.4759664535522461,0.5030536651611328,0.5045022368431091,0.5106096863746643,0.49627283215522766,0.4946042597293854,0.5208088755607605,0.5109585523605347,0.43469497561454773,0.4865596294403076,0.4828994572162628,0.4970783591270447,0.5025922656059265,0.49201500415802,0.4938386380672455,0.5309339761734009,0.4872366487979889,0.4936382472515106,0.49610641598701477,0.5078800320625305,0.5234845280647278,36.77581,-8.043327
2dm-154,ZrI3,AB3,12,3,2,0.5258,bottom-up,0,0,,0.061627,0.3195,2/m,monoclinic,I,Zr,,,,,non-radioactive,no-f-in-valence,,,2dm-3906,monoclinic,0.5139360427856445,0.48601409792900085,0.5027917623519897,0.49862003326416016,0.5040366053581238,0.49408844113349915,0.49594375491142273,0.3807061016559601,0.497513085603714,0.4941028356552124,0.47690466046333313,0.4765572249889374,0.5020667314529419,0.5039520263671875,0.5100505948066711,0.4955189824104309,0.4946120083332062,0.5212528109550476,0.5116050839424133,0.43591681122779846,0.48708200454711914,0.4838450849056244,0.49599960446357727,0.5031932592391968,0.4916805922985077,0.4949885308742523,0.5317710041999817,0.4877721667289734,0.4932302236557007,0.49684590101242065,0.5082751512527466,0.523587703704834,36.68266,-9.951506
2dm-155,NpF3,AB3,59,4,4,0.98281,bottom-up,1,3,0.18942,0.070056,0.0536,mmm,orthorhombic,F,Np,,,,,radioactive,f-in-valence,637.0,51.2,2dm-4540,orthorhombic,0.5105169415473938,0.4984106421470642,0.49041181802749634,0.5371025204658508,0.4989669919013977,0.504777729511261,0.48907119035720825,0.3511933982372284,0.5053495764732361,0.4697153568267822,0.5082995891571045,0.548588216304779,0.5017638206481934,0.4864273965358734,0.5041703581809998,0.4848453402519226,0.5292513966560364,0.496879518032074,0.5135871767997742,0.5879465341567993,0.48681288957595825,0.47754809260368347,0.5016531348228455,0.4913806617259979,0.48097410798072815,0.5072556138038635,0.5363165140151978,0.5049265027046204,0.5140690207481384,0.508149266242981,0.5038629770278931,0.48966410756111145,-7.41137,-118.573975
2dm-156,CBr2,AB2,164,3,0,0.12087,bottom-up,0,0,0.073257,1.4317,1.4206,-3m,trigonal,Br,C,,,,,non-radioactive,no-f-in-valence,,,2dm-3464,trigonal,0.4965154230594635,0.5111351013183594,0.5115340352058411,0.5184615254402161,0.5050640106201172,0.5031895041465759,0.499491423368454,0.6097666025161743,0.5130560398101807,0.486837774515152,0.5198497772216797,0.5253362655639648,0.5015929937362671,0.5030648112297058,0.48434269428253174,0.507638156414032,0.5074646472930908,0.48491978645324707,0.4896812438964844,0.614268958568573,0.5063560605049133,0.5012209415435791,0.5066295862197876,0.4939539134502411,0.5088131427764893,0.4975863993167877,0.4860588014125824,0.5160475373268127,0.5134628415107727,0.5121703743934631,0.49845293164253235,0.4835824966430664,-32.114796,75.16559
2dm-157,NO2,AB2,1,4,4,0.98248,bottom-up,1,3,,,1.6399,1,triclinic,N,O,,,,,non-radioactive,no-f-in-valence,321.0,70.0,2dm-4089,triclinic,0.5173088908195496,0.4983452558517456,0.4964245557785034,0.5369714498519897,0.4996269643306732,0.5023459792137146,0.4904029965400696,0.4063105881214142,0.5076795816421509,0.4665735960006714,0.5069735050201416,0.5548134446144104,0.5019731521606445,0.49177151918411255,0.4999964237213135,0.48598700761795044,0.5182509422302246,0.4950719475746155,0.5089644193649292,0.6115403771400452,0.49151697754859924,0.4762338101863861,0.5023935437202454,0.49200403690338135,0.4821636378765106,0.5037140250205994,0.5229637026786804,0.5030563473701477,0.5136143565177917,0.5074955224990845,0.5058088898658752,0.48687756061553955,-27.265852,-68.00628
2dm-159,CaAu,AB,191,3,0,0.16841,bottom-up,0,0,0.21898,0.41575,0.0,6/mmm,hexagonal,Au,Ca,,,,,non-radioactive,no-f-in-valence,,,2dm-5120,hexagonal,0.5115760564804077,0.49872806668281555,0.4892514646053314,0.5382835865020752,0.498185396194458,0.5064764022827148,0.4912663698196411,0.3234527111053467,0.5070448517799377,0.4707949161529541,0.5124130249023438,0.5535835027694702,0.5007959604263306,0.4858078956604004,0.5020227432250977,0.48290231823921204,0.5318108201026917,0.49538201093673706,0.5130032896995544,0.6001560688018799,0.4877943992614746,0.4801972508430481,0.5023261904716492,0.49322643876075745,0.4821512997150421,0.5103002786636353,0.539419949054718,0.5057085156440735,0.5163589715957642,0.509328305721283,0.5067295432090759,0.4901200234889984,-4.964019,-121.16504
